Unnamed: 0,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
161060,OPTIDX,BANKNIFTY,08-Aug-2019,27500.0,PE,31.6,149.35,21.1,60.55,60.55,57638.0,317751.21,165680.0,126500.0,01-AUG-2019
161061,OPTIDX,BANKNIFTY,08-Aug-2019,27600.0,PE,38.95,173.35,26.6,67.65,67.65,13450.0,74451.7,38840.0,38800.0,01-AUG-2019
161062,OPTIDX,BANKNIFTY,08-Aug-2019,27700.0,PE,47.65,200.0,34.8,86.55,86.55,17610.0,97901.18,36280.0,35620.0,01-AUG-2019
161063,OPTIDX,BANKNIFTY,08-Aug-2019,27800.0,PE,72.15,231.0,36.45,102.9,102.9,22934.0,128029.07,33460.0,31680.0,01-AUG-2019
161064,OPTIDX,BANKNIFTY,08-Aug-2019,27900.0,PE,67.5,266.35,49.8,120.4,120.4,24399.0,136793.95,35920.0,30780.0,01-AUG-2019
161065,OPTIDX,BANKNIFTY,08-Aug-2019,28000.0,PE,82.0,305.6,59.4,146.3,146.3,91670.0,516018.17,156680.0,89860.0,01-AUG-2019
161066,OPTIDX,BANKNIFTY,08-Aug-2019,28100.0,PE,107.2,351.25,73.0,174.25,174.25,37221.0,210515.81,52560.0,40480.0,01-AUG-2019
161067,OPTIDX,BANKNIFTY,08-Aug-2019,28200.0,PE,106.0,399.35,87.1,204.25,204.25,41820.0,237649.29,58080.0,45780.0,01-AUG-2019
161068,OPTIDX,BANKNIFTY,08-Aug-2019,28300.0,PE,149.0,454.9,106.25,238.65,238.65,37311.0,212943.47,57500.0,47000.0,01-AUG-2019
161069,OPTIDX,BANKNIFTY,08-Aug-2019,28400.0,PE,211.7,512.25,127.5,271.1,271.1,35874.0,205741.71,45700.0,35280.0,01-AUG-2019
161070,OPTIDX,BANKNIFTY,08-Aug-2019,28500.0,PE,297.25,574.4,153.15,317.65,317.65,63692.0,366792.43,114920.0,54560.0,01-AUG-2019
161071,OPTIDX,BANKNIFTY,08-Aug-2019,28600.0,PE,294.45,642.55,185.0,364.85,364.85,27351.0,158222.27,24320.0,9820.0,01-AUG-2019
161072,OPTIDX,BANKNIFTY,08-Aug-2019,28700.0,PE,370.1,714.7,218.4,432.2,432.2,21394.0,124307.41,31560.0,6100.0,01-AUG-2019
161073,OPTIDX,BANKNIFTY,08-Aug-2019,28800.0,PE,367.1,787.6,257.45,465.95,465.95,12548.0,73235.64,25200.0,-3780.0,01-AUG-2019
161074,OPTIDX,BANKNIFTY,08-Aug-2019,28900.0,PE,390.35,864.9,303.45,554.1,554.1,2209.0,12966.3,4800.0,-1500.0,01-AUG-2019
161075,OPTIDX,BANKNIFTY,08-Aug-2019,29000.0,PE,374.0,956.1,352.2,624.25,624.25,8437.0,49896.02,37860.0,10380.0,01-AUG-2019
161076,OPTIDX,BANKNIFTY,08-Aug-2019,29100.0,PE,460.6,1021.95,405.05,725.15,725.15,277.0,1649.02,2800.0,600.0,01-AUG-2019
161077,OPTIDX,BANKNIFTY,08-Aug-2019,29200.0,PE,536.1,1100.0,487.35,748.65,748.65,283.0,1690.24,4080.0,1720.0,01-AUG-2019
161078,OPTIDX,BANKNIFTY,08-Aug-2019,29300.0,PE,585.0,1200.0,579.35,876.95,876.95,658.0,3965.5,4760.0,-580.0,01-AUG-2019
161079,OPTIDX,BANKNIFTY,08-Aug-2019,29400.0,PE,700.0,1185.0,700.0,1001.25,1001.25,200.0,1214.86,2140.0,-1260.0,01-AUG-2019
161080,OPTIDX,BANKNIFTY,08-Aug-2019,29500.0,PE,767.95,1383.6,705.0,1019.45,1019.45,1377.0,8389.25,19140.0,13460.0,01-AUG-2019
161081,OPTIDX,BANKNIFTY,08-Aug-2019,29600.0,PE,914.35,1471.8,873.6,1471.8,1225.5,41.0,250.83,1560.0,40.0,01-AUG-2019
161082,OPTIDX,BANKNIFTY,08-Aug-2019,29700.0,PE,1100.0,1403.0,1100.0,1234.35,1234.35,14.0,86.46,360.0,160.0,01-AUG-2019
161083,OPTIDX,BANKNIFTY,08-Aug-2019,29800.0,PE,1240.0,1672.05,1240.0,1333.2,1333.2,38.0,236.95,620.0,420.0,01-AUG-2019
161084,OPTIDX,BANKNIFTY,08-Aug-2019,29900.0,PE,1301.6,1576.5,1301.6,1441.25,1441.25,27.0,168.83,680.0,340.0,01-AUG-2019
161085,OPTIDX,BANKNIFTY,08-Aug-2019,30000.0,PE,1119.3,1876.2,1119.3,1594.55,1594.55,373.0,2348.78,2860.0,2700.0,01-AUG-2019
161086,OPTIDX,BANKNIFTY,08-Aug-2019,30100.0,PE,1330.0,1445.0,1330.0,1445.0,1704.05,2.0,12.59,120.0,40.0,01-AUG-2019
161087,OPTIDX,BANKNIFTY,08-Aug-2019,30200.0,PE,1800.0,2071.75,1663.55,1709.0,1709.0,761.0,4863.81,14260.0,14180.0,01-AUG-2019
161088,OPTIDX,BANKNIFTY,08-Aug-2019,30300.0,PE,1473.1,1821.95,1473.1,1821.95,1821.95,5.0,31.91,100.0,100.0,01-AUG-2019
161089,OPTIDX,BANKNIFTY,08-Aug-2019,30400.0,PE,0.0,0.0,0.0,955.3,1999.65,0.0,0.0,0.0,0.0,01-AUG-2019
161090,OPTIDX,BANKNIFTY,08-Aug-2019,30500.0,PE,1760.0,2304.25,1750.0,1974.35,1974.35,540.0,3516.62,9600.0,9400.0,01-AUG-2019
161091,OPTIDX,BANKNIFTY,08-Aug-2019,30600.0,PE,1830.0,2479.15,1830.0,2072.4,2072.4,42.0,274.25,640.0,600.0,01-AUG-2019
161092,OPTIDX,BANKNIFTY,08-Aug-2019,30700.0,PE,1970.0,2578.95,1970.0,2303.25,2303.25,23.0,151.42,420.0,420.0,01-AUG-2019
161093,OPTIDX,BANKNIFTY,08-Aug-2019,30800.0,PE,2050.0,2673.65,2050.0,2657.9,2397.3,8.0,52.96,100.0,100.0,01-AUG-2019
161094,OPTIDX,BANKNIFTY,08-Aug-2019,30900.0,PE,2200.0,2766.05,2200.0,2528.6,2528.6,7.0,46.51,100.0,100.0,01-AUG-2019
161095,OPTIDX,BANKNIFTY,08-Aug-2019,31000.0,PE,2174.6,2871.8,2174.6,2841.65,2596.8,52.0,347.04,920.0,840.0,01-AUG-2019
161096,OPTIDX,BANKNIFTY,08-Aug-2019,31100.0,PE,0.0,0.0,0.0,1277.3,2696.6,0.0,0.0,0.0,0.0,01-AUG-2019
161097,OPTIDX,BANKNIFTY,08-Aug-2019,31200.0,PE,0.0,0.0,0.0,1328.0,2796.4,0.0,0.0,0.0,0.0,01-AUG-2019
161098,OPTIDX,BANKNIFTY,08-Aug-2019,31300.0,PE,0.0,0.0,0.0,1379.85,2896.25,0.0,0.0,0.0,0.0,01-AUG-2019
161099,OPTIDX,BANKNIFTY,08-Aug-2019,31400.0,PE,3085.05,3085.05,3085.05,3085.05,2996.1,1.0,6.89,20.0,20.0,01-AUG-2019
161100,OPTIDX,BANKNIFTY,08-Aug-2019,31500.0,PE,3125.0,3125.0,3125.0,3125.0,3125.0,4.0,27.7,120.0,80.0,01-AUG-2019
161101,OPTIDX,BANKNIFTY,08-Aug-2019,31600.0,PE,0.0,0.0,0.0,1542.25,3195.85,0.0,0.0,0.0,0.0,01-AUG-2019
161102,OPTIDX,BANKNIFTY,08-Aug-2019,31700.0,PE,0.0,0.0,0.0,1598.7,3295.7,0.0,0.0,0.0,0.0,01-AUG-2019
161103,OPTIDX,BANKNIFTY,08-Aug-2019,31800.0,PE,0.0,0.0,0.0,1656.2,3395.6,0.0,0.0,0.0,0.0,01-AUG-2019
161104,OPTIDX,BANKNIFTY,08-Aug-2019,31900.0,PE,0.0,0.0,0.0,1714.85,3495.5,0.0,0.0,0.0,0.0,01-AUG-2019
161105,OPTIDX,BANKNIFTY,08-Aug-2019,32000.0,PE,0.0,0.0,0.0,1774.6,3595.35,0.0,0.0,0.0,0.0,01-AUG-2019
161106,OPTIDX,BANKNIFTY,08-Aug-2019,32100.0,PE,0.0,0.0,0.0,1835.45,3695.25,0.0,0.0,0.0,0.0,01-AUG-2019
161107,OPTIDX,BANKNIFTY,08-Aug-2019,32200.0,PE,0.0,0.0,0.0,1897.35,3795.1,0.0,0.0,0.0,0.0,01-AUG-2019
161108,OPTIDX,BANKNIFTY,08-Aug-2019,32300.0,PE,0.0,0.0,0.0,1960.3,3895.0,0.0,0.0,0.0,0.0,01-AUG-2019
161109,OPTIDX,BANKNIFTY,08-Aug-2019,32400.0,PE,0.0,0.0,0.0,2024.3,3994.9,0.0,0.0,0.0,0.0,01-AUG-2019
161110,OPTIDX,BANKNIFTY,08-Aug-2019,32500.0,PE,0.0,0.0,0.0,2089.35,4094.75,0.0,0.0,0.0,0.0,01-AUG-2019
161111,OPTIDX,BANKNIFTY,08-Aug-2019,32600.0,PE,0.0,0.0,0.0,1982.4,4194.65,0.0,0.0,0.0,0.0,01-AUG-2019
161112,OPTIDX,BANKNIFTY,08-Aug-2019,32700.0,PE,0.0,0.0,0.0,2048.1,4294.55,0.0,0.0,0.0,0.0,01-AUG-2019
161113,OPTIDX,BANKNIFTY,08-Aug-2019,32800.0,PE,0.0,0.0,0.0,1915.65,4394.4,0.0,0.0,0.0,0.0,01-AUG-2019
161114,OPTIDX,BANKNIFTY,08-Aug-2019,32900.0,PE,0.0,0.0,0.0,1982.25,4494.3,0.0,0.0,0.0,0.0,01-AUG-2019
161115,OPTIDX,BANKNIFTY,08-Aug-2019,33000.0,PE,0.0,0.0,0.0,1683.25,4594.2,0.0,0.0,0.0,0.0,01-AUG-2019
161116,OPTIDX,BANKNIFTY,08-Aug-2019,33100.0,PE,4300.0,4300.0,4300.0,4300.0,4694.05,1.0,7.48,20.0,20.0,01-AUG-2019
161117,OPTIDX,BANKNIFTY,14-Aug-2019,27200.0,CE,0.0,0.0,0.0,1687.9,1295.7,0.0,0.0,0.0,0.0,01-AUG-2019
161118,OPTIDX,BANKNIFTY,14-Aug-2019,27300.0,CE,0.0,0.0,0.0,1595.05,1210.15,0.0,0.0,0.0,0.0,01-AUG-2019
161119,OPTIDX,BANKNIFTY,14-Aug-2019,27400.0,CE,0.0,0.0,0.0,1722.7,1126.85,0.0,0.0,0.0,0.0,01-AUG-2019
161120,OPTIDX,BANKNIFTY,14-Aug-2019,27500.0,CE,0.0,0.0,0.0,1807.5,1045.95,0.0,0.0,0.0,0.0,01-AUG-2019
161121,OPTIDX,BANKNIFTY,14-Aug-2019,27600.0,CE,0.0,0.0,0.0,1720.25,967.7,0.0,0.0,0.0,0.0,01-AUG-2019
161122,OPTIDX,BANKNIFTY,14-Aug-2019,27700.0,CE,0.0,0.0,0.0,1789.95,893.3,0.0,0.0,0.0,0.0,01-AUG-2019
161123,OPTIDX,BANKNIFTY,14-Aug-2019,27800.0,CE,0.0,0.0,0.0,1704.6,819.6,0.0,0.0,0.0,0.0,01-AUG-2019
161124,OPTIDX,BANKNIFTY,14-Aug-2019,27900.0,CE,0.0,0.0,0.0,1620.8,750.3,0.0,0.0,0.0,0.0,01-AUG-2019
161125,OPTIDX,BANKNIFTY,14-Aug-2019,28000.0,CE,0.0,0.0,0.0,1538.7,684.25,0.0,0.0,0.0,0.0,01-AUG-2019
161126,OPTIDX,BANKNIFTY,14-Aug-2019,28100.0,CE,0.0,0.0,0.0,1458.4,621.65,0.0,0.0,0.0,0.0,01-AUG-2019
161127,OPTIDX,BANKNIFTY,14-Aug-2019,28200.0,CE,0.0,0.0,0.0,1782.1,562.55,0.0,0.0,0.0,0.0,01-AUG-2019
161128,OPTIDX,BANKNIFTY,14-Aug-2019,28300.0,CE,0.0,0.0,0.0,1696.8,507.0,0.0,0.0,0.0,0.0,01-AUG-2019
161129,OPTIDX,BANKNIFTY,14-Aug-2019,28400.0,CE,0.0,0.0,0.0,1613.05,455.05,0.0,0.0,0.0,0.0,01-AUG-2019
161130,OPTIDX,BANKNIFTY,14-Aug-2019,28500.0,CE,440.0,440.0,261.45,392.45,392.45,42.0,242.36,480.0,480.0,01-AUG-2019
161131,OPTIDX,BANKNIFTY,14-Aug-2019,28600.0,CE,360.25,380.0,237.0,311.05,311.05,10.0,57.87,140.0,120.0,01-AUG-2019
161132,OPTIDX,BANKNIFTY,14-Aug-2019,28700.0,CE,402.35,409.0,202.15,294.2,294.2,48.0,278.3,320.0,320.0,01-AUG-2019
161133,OPTIDX,BANKNIFTY,14-Aug-2019,28800.0,CE,308.75,378.8,180.1,257.7,257.7,124.0,721.19,1020.0,1000.0,01-AUG-2019
161134,OPTIDX,BANKNIFTY,14-Aug-2019,28900.0,CE,0.0,0.0,0.0,2124.75,248.2,0.0,0.0,0.0,0.0,01-AUG-2019
161135,OPTIDX,BANKNIFTY,14-Aug-2019,29000.0,CE,269.0,289.95,70.0,159.1,159.1,764.0,4455.64,6280.0,6040.0,01-AUG-2019
161136,OPTIDX,BANKNIFTY,14-Aug-2019,29100.0,CE,0.0,0.0,0.0,2254.1,188.7,0.0,0.0,0.0,0.0,01-AUG-2019
161137,OPTIDX,BANKNIFTY,14-Aug-2019,29200.0,CE,0.0,0.0,0.0,2182.35,163.55,0.0,0.0,0.0,0.0,01-AUG-2019
161138,OPTIDX,BANKNIFTY,14-Aug-2019,29300.0,CE,72.0,72.0,38.0,59.5,59.5,40.0,234.96,740.0,740.0,01-AUG-2019
161139,OPTIDX,BANKNIFTY,14-Aug-2019,29400.0,CE,0.0,0.0,0.0,2349.05,120.95,0.0,0.0,0.0,0.0,01-AUG-2019
161140,OPTIDX,BANKNIFTY,14-Aug-2019,29500.0,CE,101.0,112.05,38.8,61.3,61.3,1152.0,6812.32,7460.0,6340.0,01-AUG-2019
161141,OPTIDX,BANKNIFTY,14-Aug-2019,29600.0,CE,0.0,0.0,0.0,2205.4,87.7,0.0,0.0,0.0,0.0,01-AUG-2019
161142,OPTIDX,BANKNIFTY,14-Aug-2019,29700.0,CE,0.0,0.0,0.0,2136.15,74.15,0.0,0.0,0.0,0.0,01-AUG-2019
161143,OPTIDX,BANKNIFTY,14-Aug-2019,29800.0,CE,0.0,0.0,0.0,2068.1,62.4,0.0,0.0,0.0,0.0,01-AUG-2019
161144,OPTIDX,BANKNIFTY,14-Aug-2019,29900.0,CE,0.0,0.0,0.0,2001.25,52.2,0.0,0.0,0.0,0.0,01-AUG-2019
161145,OPTIDX,BANKNIFTY,14-Aug-2019,30000.0,CE,43.95,43.95,20.0,27.8,27.8,569.0,3417.15,12600.0,6600.0,01-AUG-2019
161146,OPTIDX,BANKNIFTY,14-Aug-2019,30100.0,CE,0.0,0.0,0.0,1871.35,36.05,0.0,0.0,0.0,0.0,01-AUG-2019
161147,OPTIDX,BANKNIFTY,14-Aug-2019,30200.0,CE,0.0,0.0,0.0,1808.35,29.7,0.0,0.0,0.0,0.0,01-AUG-2019
161148,OPTIDX,BANKNIFTY,14-Aug-2019,30300.0,CE,0.0,0.0,0.0,1746.6,24.4,0.0,0.0,0.0,0.0,01-AUG-2019
161149,OPTIDX,BANKNIFTY,14-Aug-2019,30400.0,CE,0.0,0.0,0.0,1686.1,19.9,0.0,0.0,0.0,0.0,01-AUG-2019
161150,OPTIDX,BANKNIFTY,14-Aug-2019,30500.0,CE,0.0,0.0,0.0,1626.95,16.15,0.0,0.0,0.0,0.0,01-AUG-2019
161151,OPTIDX,BANKNIFTY,14-Aug-2019,30600.0,CE,0.0,0.0,0.0,1569.1,13.05,0.0,0.0,0.0,0.0,01-AUG-2019
161152,OPTIDX,BANKNIFTY,14-Aug-2019,30700.0,CE,0.0,0.0,0.0,1512.6,10.5,0.0,0.0,0.0,0.0,01-AUG-2019
161153,OPTIDX,BANKNIFTY,14-Aug-2019,30800.0,CE,0.0,0.0,0.0,1457.4,8.4,0.0,0.0,0.0,0.0,01-AUG-2019
161154,OPTIDX,BANKNIFTY,14-Aug-2019,30900.0,CE,0.0,0.0,0.0,1403.5,6.7,0.0,0.0,0.0,0.0,01-AUG-2019
161155,OPTIDX,BANKNIFTY,14-Aug-2019,31000.0,CE,0.0,0.0,0.0,1350.95,5.3,0.0,0.0,0.0,0.0,01-AUG-2019
161156,OPTIDX,BANKNIFTY,14-Aug-2019,31100.0,CE,0.0,0.0,0.0,1299.7,4.2,0.0,0.0,0.0,0.0,01-AUG-2019
161157,OPTIDX,BANKNIFTY,14-Aug-2019,31200.0,CE,0.0,0.0,0.0,1249.65,3.3,0.0,0.0,0.0,0.0,01-AUG-2019
161158,OPTIDX,BANKNIFTY,14-Aug-2019,31300.0,CE,0.0,0.0,0.0,1201.05,2.55,0.0,0.0,0.0,0.0,01-AUG-2019
161159,OPTIDX,BANKNIFTY,14-Aug-2019,31400.0,CE,0.0,0.0,0.0,1153.75,2.0,0.0,0.0,0.0,0.0,01-AUG-2019
161160,OPTIDX,BANKNIFTY,14-Aug-2019,31500.0,CE,0.0,0.0,0.0,1107.75,1.55,0.0,0.0,0.0,0.0,01-AUG-2019
161161,OPTIDX,BANKNIFTY,14-Aug-2019,31600.0,CE,0.0,0.0,0.0,1063.05,1.2,0.0,0.0,0.0,0.0,01-AUG-2019
161162,OPTIDX,BANKNIFTY,14-Aug-2019,31700.0,CE,0.0,0.0,0.0,1019.65,0.9,0.0,0.0,0.0,0.0,01-AUG-2019
161163,OPTIDX,BANKNIFTY,14-Aug-2019,31800.0,CE,0.0,0.0,0.0,977.55,0.7,0.0,0.0,0.0,0.0,01-AUG-2019
161164,OPTIDX,BANKNIFTY,14-Aug-2019,31900.0,CE,0.0,0.0,0.0,936.65,0.55,0.0,0.0,0.0,0.0,01-AUG-2019
161165,OPTIDX,BANKNIFTY,14-Aug-2019,32000.0,CE,0.0,0.0,0.0,897.05,0.4,0.0,0.0,0.0,0.0,01-AUG-2019
161166,OPTIDX,BANKNIFTY,14-Aug-2019,32100.0,CE,0.0,0.0,0.0,858.7,0.3,0.0,0.0,0.0,0.0,01-AUG-2019
161167,OPTIDX,BANKNIFTY,14-Aug-2019,32200.0,CE,0.0,0.0,0.0,821.55,0.25,0.0,0.0,0.0,0.0,01-AUG-2019
161168,OPTIDX,BANKNIFTY,14-Aug-2019,32300.0,CE,0.0,0.0,0.0,785.6,0.2,0.0,0.0,0.0,0.0,01-AUG-2019
161169,OPTIDX,BANKNIFTY,14-Aug-2019,32400.0,CE,0.0,0.0,0.0,750.85,0.15,0.0,0.0,0.0,0.0,01-AUG-2019
161170,OPTIDX,BANKNIFTY,14-Aug-2019,32500.0,CE,0.0,0.0,0.0,717.25,0.1,0.0,0.0,0.0,0.0,01-AUG-2019
161171,OPTIDX,BANKNIFTY,14-Aug-2019,32600.0,CE,0.0,0.0,0.0,684.85,0.1,0.0,0.0,0.0,0.0,01-AUG-2019
161172,OPTIDX,BANKNIFTY,14-Aug-2019,32700.0,CE,0.0,0.0,0.0,457.3,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161173,OPTIDX,BANKNIFTY,14-Aug-2019,32800.0,CE,0.0,0.0,0.0,429.4,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161174,OPTIDX,BANKNIFTY,14-Aug-2019,32900.0,CE,0.0,0.0,0.0,402.5,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161175,OPTIDX,BANKNIFTY,14-Aug-2019,33000.0,CE,0.0,0.0,0.0,345.3,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161176,OPTIDX,BANKNIFTY,14-Aug-2019,33100.0,CE,0.0,0.0,0.0,281.45,0.05,0.0,0.0,0.0,0.0,01-AUG-2019
161177,OPTIDX,BANKNIFTY,14-Aug-2019,27200.0,PE,0.0,0.0,0.0,28.1,69.4,0.0,0.0,0.0,0.0,01-AUG-2019
161178,OPTIDX,BANKNIFTY,14-Aug-2019,27300.0,PE,0.0,0.0,0.0,35.0,83.65,0.0,0.0,0.0,0.0,01-AUG-2019
161179,OPTIDX,BANKNIFTY,14-Aug-2019,27400.0,PE,0.0,0.0,0.0,55.25,100.15,0.0,0.0,100.0,0.0,01-AUG-2019
161180,OPTIDX,BANKNIFTY,14-Aug-2019,27500.0,PE,0.0,0.0,0.0,77.65,119.05,0.0,0.0,0.0,0.0,01-AUG-2019
161181,OPTIDX,BANKNIFTY,14-Aug-2019,27600.0,PE,0.0,0.0,0.0,90.05,140.55,0.0,0.0,0.0,0.0,01-AUG-2019
161182,OPTIDX,BANKNIFTY,14-Aug-2019,27700.0,PE,0.0,0.0,0.0,97.5,165.95,0.0,0.0,0.0,0.0,01-AUG-2019
161183,OPTIDX,BANKNIFTY,14-Aug-2019,27800.0,PE,0.0,0.0,0.0,111.75,192.0,0.0,0.0,0.0,0.0,01-AUG-2019
161184,OPTIDX,BANKNIFTY,14-Aug-2019,27900.0,PE,0.0,0.0,0.0,127.6,222.5,0.0,0.0,0.0,0.0,01-AUG-2019
161185,OPTIDX,BANKNIFTY,14-Aug-2019,28000.0,PE,153.65,349.6,132.65,218.3,218.3,157.0,884.99,460.0,460.0,01-AUG-2019
161186,OPTIDX,BANKNIFTY,14-Aug-2019,28100.0,PE,229.7,229.7,229.7,229.7,229.7,2.0,11.33,40.0,40.0,01-AUG-2019
161187,OPTIDX,BANKNIFTY,14-Aug-2019,28200.0,PE,325.4,389.0,198.6,389.0,334.1,4.0,22.79,80.0,20.0,01-AUG-2019
161188,OPTIDX,BANKNIFTY,14-Aug-2019,28300.0,PE,227.05,500.0,227.05,500.0,378.35,22.0,126.25,140.0,140.0,01-AUG-2019
161189,OPTIDX,BANKNIFTY,14-Aug-2019,28400.0,PE,254.95,382.4,254.95,341.65,341.65,17.0,97.6,220.0,220.0,01-AUG-2019
161190,OPTIDX,BANKNIFTY,14-Aug-2019,28500.0,PE,347.3,569.0,314.95,569.0,477.45,12.0,69.34,100.0,100.0,01-AUG-2019
161191,OPTIDX,BANKNIFTY,14-Aug-2019,28600.0,PE,280.0,648.1,280.0,648.1,532.45,15.0,87.05,20.0,0.0,01-AUG-2019
161192,OPTIDX,BANKNIFTY,14-Aug-2019,28700.0,PE,370.7,370.7,370.7,370.7,590.95,1.0,5.81,60.0,20.0,01-AUG-2019
161193,OPTIDX,BANKNIFTY,14-Aug-2019,28800.0,PE,370.5,370.5,370.5,370.5,652.95,1.0,5.83,0.0,-20.0,01-AUG-2019
161194,OPTIDX,BANKNIFTY,14-Aug-2019,28900.0,PE,0.0,0.0,0.0,444.95,718.2,0.0,0.0,0.0,0.0,01-AUG-2019
161195,OPTIDX,BANKNIFTY,14-Aug-2019,29000.0,PE,0.0,0.0,0.0,308.05,786.7,0.0,0.0,20.0,0.0,01-AUG-2019
161196,OPTIDX,BANKNIFTY,14-Aug-2019,29100.0,PE,0.0,0.0,0.0,450.0,858.25,0.0,0.0,60.0,0.0,01-AUG-2019
161197,OPTIDX,BANKNIFTY,14-Aug-2019,29200.0,PE,0.0,0.0,0.0,453.5,932.95,0.0,0.0,0.0,0.0,01-AUG-2019
161198,OPTIDX,BANKNIFTY,14-Aug-2019,29300.0,PE,0.0,0.0,0.0,480.8,1010.15,0.0,0.0,0.0,0.0,01-AUG-2019
161199,OPTIDX,BANKNIFTY,14-Aug-2019,29400.0,PE,0.0,0.0,0.0,439.75,1089.9,0.0,0.0,0.0,0.0,01-AUG-2019
161200,OPTIDX,BANKNIFTY,14-Aug-2019,29500.0,PE,0.0,0.0,0.0,466.8,1172.0,0.0,0.0,0.0,0.0,01-AUG-2019
161201,OPTIDX,BANKNIFTY,14-Aug-2019,29600.0,PE,0.0,0.0,0.0,493.85,1256.25,0.0,0.0,0.0,0.0,01-AUG-2019
161202,OPTIDX,BANKNIFTY,14-Aug-2019,29700.0,PE,0.0,0.0,0.0,523.45,1342.45,0.0,0.0,0.0,0.0,01-AUG-2019
161203,OPTIDX,BANKNIFTY,14-Aug-2019,29800.0,PE,0.0,0.0,0.0,554.25,1430.45,0.0,0.0,0.0,0.0,01-AUG-2019
161204,OPTIDX,BANKNIFTY,14-Aug-2019,29900.0,PE,0.0,0.0,0.0,586.3,1520.1,0.0,0.0,0.0,0.0,01-AUG-2019
161205,OPTIDX,BANKNIFTY,14-Aug-2019,30000.0,PE,1850.0,1850.0,1850.0,1850.0,1611.15,5.0,31.85,100.0,100.0,01-AUG-2019
161206,OPTIDX,BANKNIFTY,14-Aug-2019,30100.0,PE,0.0,0.0,0.0,654.15,1703.45,0.0,0.0,0.0,0.0,01-AUG-2019
161207,OPTIDX,BANKNIFTY,14-Aug-2019,30200.0,PE,0.0,0.0,0.0,689.95,1796.95,0.0,0.0,0.0,0.0,01-AUG-2019
161208,OPTIDX,BANKNIFTY,14-Aug-2019,30300.0,PE,0.0,0.0,0.0,727.1,1891.35,0.0,0.0,0.0,0.0,01-AUG-2019
161209,OPTIDX,BANKNIFTY,14-Aug-2019,30400.0,PE,0.0,0.0,0.0,765.5,1986.7,0.0,0.0,0.0,0.0,01-AUG-2019
161210,OPTIDX,BANKNIFTY,14-Aug-2019,30500.0,PE,0.0,0.0,0.0,805.2,2082.7,0.0,0.0,0.0,0.0,01-AUG-2019
161211,OPTIDX,BANKNIFTY,14-Aug-2019,30600.0,PE,0.0,0.0,0.0,846.2,2179.4,0.0,0.0,0.0,0.0,01-AUG-2019
161212,OPTIDX,BANKNIFTY,14-Aug-2019,30700.0,PE,0.0,0.0,0.0,888.55,2276.65,0.0,0.0,0.0,0.0,01-AUG-2019
161213,OPTIDX,BANKNIFTY,14-Aug-2019,30800.0,PE,0.0,0.0,0.0,932.2,2374.3,0.0,0.0,0.0,0.0,01-AUG-2019
161214,OPTIDX,BANKNIFTY,14-Aug-2019,30900.0,PE,0.0,0.0,0.0,977.2,2472.4,0.0,0.0,0.0,0.0,01-AUG-2019
161215,OPTIDX,BANKNIFTY,14-Aug-2019,31000.0,PE,0.0,0.0,0.0,1023.5,2570.8,0.0,0.0,0.0,0.0,01-AUG-2019
161216,OPTIDX,BANKNIFTY,14-Aug-2019,31100.0,PE,0.0,0.0,0.0,1071.15,2669.45,0.0,0.0,0.0,0.0,01-AUG-2019
161217,OPTIDX,BANKNIFTY,14-Aug-2019,31200.0,PE,0.0,0.0,0.0,1119.95,2768.3,0.0,0.0,0.0,0.0,01-AUG-2019
161218,OPTIDX,BANKNIFTY,14-Aug-2019,31300.0,PE,0.0,0.0,0.0,1170.2,2867.4,0.0,0.0,0.0,0.0,01-AUG-2019
161219,OPTIDX,BANKNIFTY,14-Aug-2019,31400.0,PE,0.0,0.0,0.0,1221.8,2966.6,0.0,0.0,0.0,0.0,01-AUG-2019
161220,OPTIDX,BANKNIFTY,14-Aug-2019,31500.0,PE,0.0,0.0,0.0,1274.65,3065.95,0.0,0.0,0.0,0.0,01-AUG-2019
161221,OPTIDX,BANKNIFTY,14-Aug-2019,31600.0,PE,0.0,0.0,0.0,1328.85,3165.35,0.0,0.0,0.0,0.0,01-AUG-2019
161222,OPTIDX,BANKNIFTY,14-Aug-2019,31700.0,PE,0.0,0.0,0.0,1384.3,3264.85,0.0,0.0,0.0,0.0,01-AUG-2019
161223,OPTIDX,BANKNIFTY,14-Aug-2019,31800.0,PE,0.0,0.0,0.0,1441.05,3364.45,0.0,0.0,0.0,0.0,01-AUG-2019
161224,OPTIDX,BANKNIFTY,14-Aug-2019,31900.0,PE,0.0,0.0,0.0,1499.05,3464.05,0.0,0.0,0.0,0.0,01-AUG-2019
161225,OPTIDX,BANKNIFTY,14-Aug-2019,32000.0,PE,0.0,0.0,0.0,1558.3,3563.7,0.0,0.0,0.0,0.0,01-AUG-2019
161226,OPTIDX,BANKNIFTY,14-Aug-2019,32100.0,PE,0.0,0.0,0.0,1618.8,3663.4,0.0,0.0,0.0,0.0,01-AUG-2019
